instance,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,y
3867,4,12,0,4,2,0,1,0,2,2,4,2,217,385945,19,0,0,63,2.051862624,4.88,8.56,8.7,
3868,1,3,0,4,2,0,1,0,3,1,4,2,148,456442,28,0,7587,157,0.793762819,5.15,11.55,9.55,
3869,1,3,0,2,2,0,1,0,2,1,5,4,198,335045,28,0,0,38,2.445736653,4.69,8.01,7.07,
3870,0,12,2,1,1,0,1,0,2,3,9,4,63,353074,19,0,0,126,3.481343788,4.16,11.46,7.85,
3871,0,0,0,0,2,0,1,0,1,0,1,7,107,558182,41,0,0,126,3.343197667,7.51,9.93,8.35,
3872,0,3,2,8,3,0,0,0,1,0,7,0,79,537570,28,0,0,151,2.205781797,5.12,9.25,10.5,
3873,0,1,0,3,0,0,0,0,1,3,4,2,157,90955,31,0,0,123,3.947569479,6.54,11.27,7.75,
3874,0,1,2,2,1,0,0,0,2,4,3,5,66,887450,31,0,0,126,2.504672022,2.72,8.39,7.34,
3875,0,0,0,3,2,0,1,0,1,2,2,5,145,567158,41,0,0,157,2.592656075,4.33,9.64,8.65,
3876,0,10,0,5,2,1,1,7,2,0,8,1,167,221127,44,13779,0,126,3.604016129,5.6,9.66,7.62,
3877,0,1,0,10,2,0,1,0,2,1,5,7,116,832641,31,0,0,157,1.688867868,3.07,11.16,8.26,
3878,0,0,2,4,3,0,0,0,0,1,5,4,97,882558,41,0,0,126,1.018316562,6.23,10.91,10.23,
3879,0,0,0,5,2,0,1,0,2,0,7,3,176,777032,41,0,0,157,1.251519297,4.96,12.8,8.18,
3880,6,3,2,9,1,0,1,0,0,2,2,1,60,137875,28,0,0,31,1.523969298,5.48,10.6,6.98,
3881,0,3,2,10,3,0,1,0,3,1,9,4,110,1249967,28,0,0,126,1.609720478,3.77,11.28,6.02,
3882,0,3,0,4,0,0,0,0,2,1,0,3,85,491012,28,0,0,126,2.846314178,4.77,9.82,7.45,
3883,0,7,1,1,3,0,1,0,3,0,1,2,167,301788,16,0,0,157,1.520317556,6.1,15.41,9.17,
3884,0,3,0,1,2,0,1,0,1,1,8,6,97,1264054,28,0,0,126,4.754684937,4.22,10.61,9.67,
3885,2,4,2,5,3,0,0,0,2,3,2,0,129,512755,47,0,0,188,3.362879936,4.98,11.39,5.11,
3886,5,1,1,2,5,4,0,0,3,4,4,3,104,2869678,31,0,0,126,2.42025816,6.88,10.4,8.7,
3887,0,3,0,4,2,2,1,0,3,0,4,6,138,104002,28,0,0,126,3.377907644,5.29,12.33,11.75,
3888,2,1,0,3,2,0,1,0,1,3,8,1,160,790378,31,0,0,126,1.356267924,2.96,10.81,7.92,
3889,0,3,0,2,2,0,1,0,2,1,5,4,192,596689,28,0,0,94,3.474265669,5.14,10.64,8.85,
3890,0,3,0,2,2,0,1,0,0,4,6,5,173,735525,28,0,0,126,1.703649073,2.9,9.81,4.79,
3891,0,1,2,0,1,0,0,0,0,3,5,4,72,384041,31,0,0,126,2.186904186,3.92,7.04,8.48,
3892,0,1,0,10,2,0,1,0,2,2,8,5,85,267824,31,0,0,141,1.675153556,4.96,11.94,6.63,
3893,0,0,1,3,3,0,1,0,3,4,6,5,141,527907,41,0,0,188,3.59977251,4.95,8.34,9.19,
3894,1,0,0,4,0,0,0,0,0,1,2,0,160,569191,41,0,0,79,3.153379239,5.11,12.8,8.5,
3895,0,3,2,10,1,0,1,0,1,0,8,7,60,723314,28,0,0,145,1.278756255,7.68,11.71,5.61,
3896,0,0,0,4,2,0,1,0,0,2,6,4,132,500924,41,16267,0,126,2.799567719,5.68,8.87,8.01,
3897,4,0,1,5,3,0,0,0,3,2,0,6,192,985995,41,0,0,126,2.431508593,4.88,7.81,8.26,
3898,5,1,2,8,3,0,0,0,1,1,6,0,88,60931,31,0,0,119,1.629569066,6.14,10.93,6.47,
3899,0,12,1,7,3,4,1,0,0,2,3,7,107,1063165,19,0,0,188,2.494900983,3.55,7.49,9.16,
3900,0,1,1,3,3,0,0,0,2,2,8,2,160,644341,31,0,0,141,3.097597046,5.97,6.8,6.32,
3901,0,1,0,3,2,0,1,0,2,2,1,2,160,1059329,31,0,5975,157,3.223585821,4.14,12.29,11.51,
3902,None,1,2,None,1,0,1,3,0,3,0,4,57,764045,31,0,0,126,3.558318568,4.94,6.53,8.77,
3903,3,10,0,5,2,0,1,0,1,1,5,6,113,1267598,44,0,0,141,2.361536701,4.59,10.09,7.78,
3904,None,1,2,None,1,0,0,0,0,4,3,3,66,341397,31,0,0,126,1.490767935,5.62,10.16,10.73,
3905,4,0,2,12,1,4,1,0,1,4,4,5,97,1040263,41,0,0,151,1.149072963,4.84,12.56,10.22,
3906,None,2,0,None,2,0,1,20,1,4,5,1,204,697060,22,0,0,126,1.290201957,6.79,10.66,8.46,
3907,0,3,2,10,4,3,1,24,3,1,7,0,91,356458,28,0,0,126,2.687142891,5.97,9.11,8.04,
3908,0,5,1,0,5,0,0,0,0,4,6,3,138,544696,38,0,0,126,2.333395413,6.42,9.13,5.43,
3909,4,12,2,1,5,4,1,28,2,1,3,6,75,350131,19,0,0,204,1.55973505,4.67,9.68,5.65,
3910,0,1,2,3,1,0,0,0,1,0,6,3,63,1284874,31,1866,0,75,2.114678865,5.52,12.03,8.77,
3911,0,1,0,2,2,0,1,0,0,4,5,0,198,579055,31,0,0,75,1.474503647,5.92,10.35,8.28,
3912,0,3,0,9,2,0,1,0,1,2,7,5,148,108253,28,0,0,126,1.482544864,4.31,13.64,9.09,
3913,0,12,0,1,2,0,1,20,3,1,9,5,113,130766,19,0,0,220,0.450180457,4.91,5.5,11.14,
3914,0,3,5,9,3,0,1,0,0,3,6,3,145,448365,28,0,0,204,2.593854157,6.57,10.99,8.74,
3915,0,3,0,12,2,0,1,0,2,4,9,0,116,367441,28,0,0,126,1.796325918,4.31,11.73,8.58,
3916,0,3,2,1,3,1,1,None,3,2,9,1,94,546191,28,8159,0,126,0.457135096,3.93,9.96,6.47,
3917,0,1,2,3,1,0,0,0,3,2,0,4,60,763222,31,0,5033,31,3.294741837,3.93,6.66,8.44,
3918,1,3,0,4,2,0,1,0,2,1,3,3,154,898049,28,0,0,157,0.687767678,4.77,11.45,7.29,
3919,0,6,0,4,2,4,1,0,2,2,6,0,91,340646,35,0,7587,126,0.737854201,4.25,9.65,8.03,
3920,0,3,2,1,4,0,1,0,3,3,2,6,91,797339,28,0,0,126,1.829409671,6.4,10.71,7.36,
3921,0,3,0,7,2,0,1,0,2,4,4,3,85,606711,28,0,0,126,1.083253531,6.03,12.63,8.45,
3922,1,3,0,3,2,4,1,0,3,3,6,3,157,671214,28,0,0,126,0.379207547,5.82,12.36,7.59,
3923,None,0,0,None,2,0,1,0,0,2,7,1,198,147363,41,0,0,25,2.479702316,5.51,13.04,6.56,
3924,0,13,0,5,2,1,1,27,3,1,1,7,132,436719,50,0,0,126,2.845971297,4.03,13.29,5.92,
3925,0,1,0,1,2,0,1,0,3,2,6,2,113,526160,31,0,0,126,2.721484987,3.95,11.04,7.08,
3926,5,0,2,1,3,0,1,0,2,1,5,1,91,1200943,41,0,0,126,3.199958422,5.17,10.68,7.19,
3927,0,5,0,4,2,0,1,0,1,1,7,6,85,640181,38,0,0,173,1.749613523,3.41,7.41,7.51,
3928,2,12,0,9,2,0,1,0,1,2,7,4,261,754453,19,62992,0,157,2.669973738,4.51,12.56,7.13,
3929,0,3,4,8,3,0,0,0,2,2,1,3,179,280174,28,0,0,126,2.82584642,5.23,8.08,7.1,
3930,1,6,0,1,2,0,1,0,3,0,8,7,116,235777,35,0,0,173,2.039557316,6.6,8.91,6.93,
3931,0,0,2,3,4,0,1,0,2,2,8,4,75,1358349,41,0,0,126,3.426329194,3.44,8.06,8.08,
3932,0,1,2,3,1,4,0,0,2,2,8,0,66,617348,31,0,0,126,1.303912186,3.96,12.63,5.28,
3933,0,3,0,3,2,0,1,0,0,2,8,0,138,515356,28,0,0,126,2.981525404,6.11,11.33,10.62,
3934,1,1,0,3,2,0,1,0,3,3,6,3,176,629057,31,0,0,188,1.738065165,4.46,7.61,7.72,
3935,0,15,4,11,4,0,0,31,2,4,0,1,207,744177,3,0,0,126,2.246657245,6.14,12.56,5.25,
3936,0,1,2,8,1,0,0,0,3,3,8,2,69,548085,31,0,0,47,1.822443735,4.35,9.5,7.98,
3937,0,1,0,3,2,0,1,0,1,0,3,7,104,643216,31,0,0,138,3.185547625,6.34,9.8,7.84,
3938,5,1,1,8,5,4,1,18,0,4,7,2,85,852135,31,0,0,126,0.650944334,3.72,11.46,9.97,
3939,0,3,0,1,2,0,1,0,2,3,8,5,116,1725281,28,0,0,157,2.487943968,5.39,6.62,7.18,
3940,5,13,0,5,2,0,1,0,1,0,2,5,104,915755,50,0,0,157,4.07849994,4.4,9.84,6.54,
3941,2,10,1,5,3,0,0,0,1,3,7,0,173,379881,44,0,0,110,2.666909615,5.39,8.25,8.87,
3942,0,3,2,3,3,0,1,0,1,2,9,5,66,202696,28,0,0,173,0.274092737,5.14,10.67,8.75,
3943,0,1,2,1,3,0,1,0,2,2,1,6,57,366084,31,0,0,94,2.143533882,5.54,12.09,7.98,
3944,0,0,2,4,3,0,1,0,0,4,2,4,123,637586,41,0,0,141,-0.190498375,5.94,11.22,6.44,
3945,0,3,2,7,3,4,1,0,2,2,3,0,72,864705,28,0,0,110,-0.637557213,4.57,8.2,9.06,
3946,0,0,0,3,2,0,1,0,0,0,4,2,101,721724,41,0,0,141,3.202832434,3.22,11.05,5.88,
3947,0,3,1,7,3,0,1,0,1,0,3,3,107,1600214,28,0,0,94,2.118347449,3.89,10,8.8,
3948,4,0,0,5,2,0,1,0,1,0,1,2,198,1193617,41,0,0,126,3.096430611,6.73,7.81,8.15,
3949,2,0,1,3,3,0,1,0,3,3,9,1,113,577733,41,0,0,188,-0.054943295,5.33,10.86,7.1,
3950,0,3,0,9,2,1,1,15,1,3,5,0,229,244680,28,0,0,126,3.045434319,3.97,9.61,10.43,
3951,None,7,0,None,2,4,1,0,0,3,7,5,182,531963,16,0,0,126,1.611819704,5.12,13.02,6.35,
3952,0,3,4,2,5,4,1,0,3,0,0,7,110,778330,28,0,0,126,1.388035077,6.21,11.13,6.92,
3953,0,7,0,1,2,0,1,20,3,0,3,6,123,705416,16,13779,0,173,-0.195379718,4.71,8.31,8.93,
3954,0,0,2,4,1,0,1,0,0,4,8,1,79,414615,41,0,0,173,1.843434425,5.99,8.84,7.72,
3955,0,14,0,2,2,0,1,36,2,4,5,0,132,575914,9,0,0,126,1.7245966,4.42,9.91,10.3,
3956,4,0,2,5,3,0,0,0,3,0,7,4,154,545330,41,0,0,157,2.677933608,5.27,6.84,5.82,
3957,0,0,0,3,2,0,1,0,1,3,7,0,101,930797,41,0,0,126,2.476991582,5.37,9.88,7.77,
3958,4,3,4,2,5,0,0,0,2,4,2,7,201,574490,28,0,0,126,2.460317869,5.59,9.09,8.98,
3959,4,12,2,1,1,4,1,0,0,1,6,5,57,890145,19,0,0,126,1.497848426,5.7,11.46,7.57,
3960,0,6,2,3,3,0,1,0,0,4,1,0,88,573369,35,0,0,126,1.460540131,4.63,9.33,6.63,
3961,1,1,0,1,2,0,1,0,1,1,6,3,97,251783,31,0,0,126,0.570034252,5.12,8.49,6.64,
3962,0,1,2,7,3,0,1,0,3,2,2,0,60,766366,31,0,0,126,1.762209609,5.15,10.95,11.55,
3963,0,0,0,4,2,0,1,0,1,2,2,6,101,629091,41,0,0,126,3.311956663,4.25,6.62,9.95,
3964,0,2,0,1,2,0,1,0,0,1,1,6,104,586925,22,0,0,126,0.202488108,4.78,11.26,7.44,
3965,5,0,2,5,3,0,0,0,2,4,2,6,72,1158428,41,0,0,126,4.121546327,5.16,10.38,10.7,
3966,0,0,0,7,2,0,1,0,3,0,1,1,101,412884,41,0,0,157,1.461419014,4.72,8.91,7.82,
3967,0,1,0,1,2,0,1,0,3,0,2,3,157,541959,31,0,0,126,2.247402815,4.37,8.26,7.72,
3968,0,8,1,1,3,0,1,0,0,3,4,6,154,652437,13,0,0,220,1.585746985,4.64,10.41,7.51,
3969,0,13,1,4,3,0,1,0,2,0,3,4,132,1093460,50,0,0,188,2.500635691,1.64,6.61,8.67,
3970,0,6,5,1,3,0,1,0,1,1,5,5,204,573246,35,0,0,63,1.215631411,5.68,9.81,5.82,
3971,0,3,0,1,2,0,1,0,1,2,5,1,91,586639,28,0,0,157,3.325361875,6.65,9.4,7.98,
3972,2,0,0,5,2,0,1,0,3,3,4,7,119,969766,41,0,0,220,0.751041486,6.02,10.05,9.38,
3973,0,3,2,8,1,0,0,0,0,4,7,5,57,434375,28,0,0,79,1.674364031,3.79,7.26,11.08,
3974,0,0,0,12,2,4,1,0,2,4,6,4,126,736380,41,0,0,126,0.883675099,4.47,9.81,9.08,
3975,0,3,2,8,1,0,0,0,2,1,2,6,63,105696,28,0,0,94,1.602280431,5.78,7.42,4.05,
3976,0,2,0,9,2,0,1,20,1,3,6,4,94,1915709,22,0,0,188,0.760219934,4.15,7.92,6.63,
3977,0,1,0,4,2,0,1,0,2,4,7,4,204,1037178,31,0,0,126,2.434268143,6.26,12.93,4.59,
3978,4,10,0,4,2,0,1,0,3,4,1,2,173,418463,44,0,0,157,2.485129186,5.56,9.09,7.02,
3979,2,3,0,3,2,0,1,0,1,4,3,2,97,763925,28,0,0,157,2.040370247,3.9,7.04,4.55,
3980,0,1,0,3,2,0,1,0,2,2,5,5,126,481832,31,0,0,157,3.322186296,6.32,12.01,8.09,
3981,0,3,0,7,2,0,1,0,1,1,2,2,129,523829,28,0,0,126,1.480192873,5.53,13.38,10.22,
3982,0,1,2,8,5,0,1,0,1,3,5,3,104,288913,31,0,0,126,2.432183041,4.46,9.09,6.68,
3983,1,4,0,5,2,0,1,None,2,3,8,0,123,686407,47,0,7587,157,2.136369512,3.89,10.6,8.25,
3984,5,0,0,4,2,0,1,0,2,4,3,4,151,371745,41,16267,0,126,1.232332865,4.38,7.71,9.36,
3985,0,0,0,4,2,0,1,0,3,2,2,5,179,401269,41,47199,0,157,1.961130768,3.74,9.62,8.09,
3986,0,3,1,7,5,0,0,0,3,2,5,0,132,611156,28,0,0,126,2.270361896,4.63,8.49,9.83,
3987,0,0,2,8,3,0,0,0,3,3,9,5,116,510490,41,0,0,126,2.705226817,4.35,10.2,10.76,
3988,2,3,0,3,0,0,0,0,0,1,6,6,138,530442,28,0,0,188,-0.534628307,6.3,10.77,9.34,
3989,4,0,0,5,2,0,1,0,0,4,9,4,129,310462,41,0,0,157,1.202358697,4.44,13.36,8.26,
3990,0,3,2,12,1,4,1,0,1,0,9,5,72,625397,28,0,0,50,3.231478568,4.63,8.77,7.07,
3991,0,1,0,4,2,0,1,0,2,0,4,3,104,109877,31,0,0,141,2.456110019,2.52,11.07,9.28,
3992,0,3,0,3,2,0,1,12,3,2,1,7,88,698822,28,0,0,160,1.433967536,3.23,11.56,7.63,
3993,0,3,0,8,2,0,1,0,1,4,4,4,97,497286,28,0,0,126,2.657567864,4.39,9.1,6.85,
3994,0,10,2,5,3,0,1,0,3,2,2,0,210,110003,44,0,0,311,2.343710733,4.63,12.34,10.43,
3995,0,6,0,1,2,0,1,0,2,3,8,4,72,131070,35,0,0,173,0.771934929,5.17,12.58,7.02,
3996,0,1,2,9,1,0,1,0,3,1,1,2,66,550159,31,0,0,126,-0.040719278,4.21,10.33,8.75,
3997,0,2,2,2,1,0,1,3,3,1,4,3,53,716157,22,0,0,31,1.256241987,5.16,7.96,9.82,
3998,0,1,2,2,3,0,0,0,1,1,5,4,69,158996,31,0,0,126,2.030016192,6.71,8.09,11.92,
3999,0,3,0,3,2,0,1,0,1,4,3,0,91,1061711,28,0,0,126,3.442338701,6.81,8.85,7.18,
4000,0,12,1,10,3,2,1,0,2,0,0,1,85,642446,19,0,0,236,1.545754458,5.34,10.46,6.96,
4001,1,1,0,3,2,0,1,0,1,1,9,0,170,165355,31,0,0,126,3.377074296,6.63,12.22,9.84,
4002,0,3,0,1,2,0,1,5,1,3,4,2,94,366021,28,0,0,126,1.77063165,5.34,7.2,8.37,
4003,0,5,1,4,3,0,1,0,1,4,7,6,97,420537,38,0,0,126,3.104227073,3.07,12.37,6.04,
4004,0,1,0,6,2,0,1,0,2,2,3,2,126,325284,31,0,0,126,3.185149649,5.99,13.31,8.88,
4005,0,3,0,1,2,0,1,0,3,3,1,6,104,167676,28,0,0,110,1.54243012,5.99,8.08,8.84,
4006,4,3,0,10,2,0,1,0,1,3,9,6,94,556037,28,0,0,157,2.095194987,4.27,7.24,7.41,
4007,0,3,1,10,3,0,1,0,3,0,2,5,113,398838,28,0,0,126,1.21370269,3.74,9.83,7.99,
4008,0,3,2,2,1,0,0,0,0,2,5,7,66,656803,28,0,0,126,2.63011332,5.97,8.82,9.55,
4009,2,9,0,4,2,0,1,0,3,2,0,3,210,367522,25,0,0,63,0.455561739,4.7,8.27,7.55,
4010,0,6,0,1,2,0,1,0,1,0,1,7,91,1224319,35,0,0,126,0.944940548,5.41,9.15,10.97,
4011,0,3,0,1,2,0,1,0,0,4,6,3,101,692197,28,22927,0,145,4.324791692,5.31,10.33,9.33,
4012,0,3,2,1,5,0,1,0,1,3,8,5,75,263184,28,0,0,126,1.421262977,5.42,7.57,4.98,
4013,0,1,1,8,3,0,0,0,3,4,9,1,110,588002,31,0,0,157,3.278309767,6.4,10.81,10.16,
4014,0,3,1,8,5,0,0,2,1,0,9,4,126,94018,28,0,0,141,1.693715773,5.28,6.98,6.91,
4015,0,3,2,7,1,0,1,0,0,2,3,0,63,384361,28,0,0,126,2.006728446,5.05,8.32,8.35,
4016,0,3,0,5,2,0,1,0,2,1,2,0,104,877048,28,0,0,188,1.603609384,4.92,8.95,7.91,
4017,0,0,0,4,2,0,1,0,2,2,8,3,129,612912,41,0,0,157,2.407216815,3.91,8.88,6.28,
4018,0,1,0,3,2,0,1,0,1,2,6,1,207,460099,31,17455,0,126,2.656124544,5.32,12.48,10.11,
4019,None,1,2,None,1,0,1,0,0,4,4,6,60,286758,31,0,0,79,1.092799824,4.33,9.38,10.46,
4020,0,0,2,1,1,0,1,0,2,1,7,7,79,557630,41,0,4995,110,3.43029405,4.25,13.43,7.62,
4021,0,3,1,1,5,0,1,0,1,0,0,5,101,823578,28,0,0,110,1.770838944,6.29,9.74,9.03,
4022,0,2,0,7,2,0,1,0,1,0,7,7,119,600475,22,0,0,110,0.780722286,4.82,7.1,9.82,
4023,0,13,0,3,2,0,1,0,0,3,8,6,148,606475,50,0,0,188,3.597883827,5.52,9.67,7.06,
4024,3,5,0,8,0,0,0,0,2,4,7,3,113,686570,38,0,0,126,0.60945302,4.11,7.26,6.49,
4025,5,1,4,8,3,0,0,0,1,4,7,6,236,693092,31,0,0,31,2.707247527,4.56,10.39,7.77,
4026,0,6,2,2,3,0,1,None,2,4,8,3,107,693133,35,0,0,157,2.220204053,5.78,11.05,9.01,
4027,None,0,0,None,2,0,1,0,2,0,4,6,207,668402,41,21259,0,63,3.856229895,5.25,10.47,7.6,
4028,0,7,3,6,5,4,0,0,2,3,7,5,135,1880576,16,0,0,157,2.658205313,4.69,9.99,6.33,
4029,0,14,0,3,2,0,1,None,3,2,5,6,188,592661,9,0,0,126,2.604010143,4.98,6.09,7.83,
4030,0,0,0,8,2,0,1,0,0,2,5,7,123,325017,41,0,0,141,3.182283906,3.59,11.98,7.24,
4031,0,1,0,8,2,0,1,0,3,4,5,3,72,255352,31,0,0,126,1.166576182,4.54,11.78,9.29,
4032,0,0,0,4,2,0,1,0,0,3,0,0,113,1091675,41,0,0,157,2.767748974,5.59,7.16,10.85,
4033,2,3,3,3,5,0,0,14,0,1,4,3,82,772910,28,0,0,63,3.175452684,5.01,10.59,7.9,
4034,0,3,2,2,5,0,0,3,1,3,3,5,129,725491,28,0,0,126,2.09100174,7.15,12.32,7.64,
4035,0,1,2,2,1,0,1,None,0,0,8,6,66,485552,31,0,0,47,0.831918907,5.46,5.6,9.19,
4036,5,0,0,12,2,0,1,0,3,0,7,5,113,563878,41,22927,0,173,4.05283873,4.74,11.18,10.92,
4037,0,1,1,5,5,0,0,0,3,4,1,5,141,320681,31,0,0,101,1.44282816,2.83,9.78,9.84,
4038,0,1,0,0,2,0,1,0,2,4,8,7,192,268757,31,47199,0,57,1.892046035,2.63,10.71,7.07,
4039,0,2,0,6,2,0,1,0,2,4,6,3,107,710930,22,0,0,126,2.513483647,5.06,13.03,9.64,
4040,0,0,0,3,2,0,1,0,0,3,8,7,198,633659,41,22927,0,126,1.996127353,6.05,10.52,7.5,
4041,0,8,0,2,2,4,1,0,3,4,9,0,207,653191,13,5645,0,63,2.824319087,4.24,10.02,7.98,
4042,0,1,2,2,3,3,0,0,3,4,6,6,79,688417,31,0,0,126,3.429840097,4.25,7.43,5.83,
4043,0,3,0,10,2,0,1,0,3,2,6,5,170,514188,28,0,5928,204,2.073901808,4.85,9.15,8.91,
4044,0,0,3,0,5,0,0,0,0,1,8,6,145,274104,41,0,0,126,2.882285558,6.97,8.24,4.59,
4045,0,3,0,4,2,0,1,0,0,2,1,5,163,599758,28,0,0,126,0.823825275,5.63,8.03,7.79,
4046,2,3,1,1,3,0,1,0,1,0,7,3,188,538202,28,0,0,126,2.802437462,6.31,7.69,7.71,
4047,None,1,2,None,5,0,0,0,2,4,2,2,88,94992,31,0,0,126,4.071861597,4.74,7.05,6.45,
4048,1,1,0,3,2,0,1,0,0,0,5,3,185,466608,31,0,0,126,2.624876295,5.04,13.16,10.14,
4049,0,0,2,3,3,0,0,0,3,3,7,2,79,814615,41,0,0,50,2.167362642,4.77,9.69,8.18,
4050,0,3,0,10,2,0,1,0,3,3,2,5,123,664258,28,0,0,173,1.75578709,6.67,12.76,7.88,
4051,0,1,2,2,3,0,1,0,1,2,0,6,88,902479,31,0,0,110,2.440674372,5.28,10.22,8.24,
4052,0,1,1,2,1,0,1,0,0,4,8,0,91,802250,31,1866,0,75,2.551291517,5.51,13.57,9.14,
4053,0,1,0,1,2,1,1,19,3,3,5,7,145,391860,31,0,0,126,2.925272756,4.73,13.97,9.76,
4054,0,1,2,8,1,0,0,0,0,0,9,4,63,405341,31,0,0,110,1.658589421,4.98,8.32,7.71,
4055,0,6,0,1,2,0,1,0,3,3,1,3,101,465606,35,0,0,126,0.901601929,3.89,10.84,7.79,
4056,0,1,0,4,2,0,1,0,1,4,2,4,82,566260,31,24153,0,126,2.415915229,4.68,13.17,7.45,
4057,3,12,0,2,0,2,0,0,3,1,1,1,88,75879,19,0,0,126,1.573939192,4.76,15.82,8.1,
4058,0,2,2,2,5,2,1,0,0,3,7,0,110,81540,22,0,0,126,4.412376765,4.52,12.84,10.97,
4059,2,12,4,10,3,0,1,0,1,4,0,3,173,812567,19,0,0,126,2.597458665,6.34,13.91,8.51,
4060,2,1,0,4,2,0,1,0,3,4,9,5,185,384500,31,0,6211,151,2.728208821,4.06,11.2,7.7,
4061,3,0,0,4,2,0,1,0,2,2,4,7,151,321570,41,24153,0,126,2.634105318,5.64,13.25,6.92,
4062,0,3,4,7,5,0,1,0,3,3,2,3,217,518416,28,7973,0,126,1.76209503,4.62,7.73,6.75,
4063,0,3,0,3,2,0,1,0,1,3,4,3,151,560187,28,0,0,188,2.130675596,4.55,11.39,8.44,
4064,4,1,0,2,2,0,1,0,1,3,8,2,119,94424,31,0,0,126,3.672645404,3.86,7.18,7.41,
4065,0,1,0,8,2,0,1,0,2,0,6,0,113,672326,31,0,0,126,2.081739569,4.71,5.52,8.67,
4066,0,3,2,2,5,0,0,0,2,3,7,0,163,614615,28,0,0,141,1.766567931,3.73,11.9,7,
4067,None,13,0,None,2,0,1,0,2,2,8,6,214,460699,50,62992,0,157,1.130748602,3.92,13.41,9.49,
4068,0,3,1,1,3,0,1,0,3,1,7,1,148,372998,28,0,0,126,1.839910313,5.34,10.63,7.46,
4069,0,8,0,1,2,0,1,0,0,4,1,6,210,472860,13,0,0,75,2.324796708,5.02,10.27,8.15,
4070,0,3,0,6,2,0,1,0,0,4,5,0,94,624109,28,0,0,126,0.230294104,6.52,9.71,6.96,
4071,None,1,2,None,1,0,0,0,2,4,8,2,69,1053857,31,0,0,50,3.441058046,4.48,7.94,6.64,
4072,0,12,2,3,1,0,0,0,2,2,2,2,57,324649,19,0,5400,50,0.522729865,5.4,4.03,7.57,
4073,0,3,0,4,2,0,1,0,1,2,2,1,182,992743,28,0,0,126,1.919959049,3.89,11.97,2.96,
4074,0,3,0,4,2,0,1,13,2,2,6,2,110,637586,28,0,0,173,3.378657336,4.72,10.01,6.73,
4075,0,0,0,5,2,0,1,38,2,0,4,3,107,701241,41,0,0,141,1.239179112,6.13,12.63,7.07,
4076,0,10,0,8,4,0,0,0,3,1,7,6,204,888376,44,0,0,126,3.945214373,3.83,8.78,9.08,
4077,2,6,2,4,3,0,1,0,0,2,8,7,129,909918,35,0,0,151,3.371981013,5.37,10.91,9.75,
4078,0,3,0,7,2,0,1,0,1,4,2,1,185,560089,28,24153,0,126,1.772674769,4.8,11.45,6.15,
4079,1,3,0,10,2,0,1,0,2,1,5,2,141,897145,28,0,0,251,1.353364125,2.92,12.45,9.82,
4080,0,0,2,2,1,0,0,0,3,4,4,5,66,1139107,41,0,0,63,1.68936876,4.86,8.08,8.84,
4081,3,3,0,5,2,0,1,0,0,4,5,5,201,508706,28,0,0,25,4.28169995,6.09,6.61,8.47,
4082,0,1,2,2,3,1,0,0,0,0,0,1,79,394242,31,0,0,107,1.903845629,6.22,10.56,7.09,
4083,0,0,2,4,3,0,1,0,2,1,9,3,79,696670,41,0,0,157,1.385807614,4.05,11.71,9,
4084,0,3,0,7,2,0,1,0,3,4,4,5,195,511530,28,0,0,126,2.418886734,5.35,8.5,7.78,
4085,0,3,0,4,2,0,1,0,0,4,5,4,101,253077,28,0,0,220,2.149239508,5.43,12.61,8.06,
4086,5,10,1,5,3,0,0,0,3,4,6,4,141,813946,44,0,0,141,2.100932316,4.69,8.44,10.73,
4087,0,0,0,3,2,0,1,0,2,4,5,6,170,533188,41,9748,0,126,2.446813826,5.67,7.8,6,
4088,0,3,0,8,2,0,1,0,0,1,1,2,154,523983,28,0,0,126,4.161882201,4.54,10.91,7.43,
4089,0,0,0,5,2,0,1,0,1,4,5,6,91,522510,41,0,0,157,1.339627056,4.8,8.12,9.51,
4090,0,4,0,5,2,0,1,0,2,4,7,0,94,1084233,47,0,0,157,1.195826839,3.77,10.53,7.2,
4091,0,0,0,4,2,0,1,0,2,2,2,2,198,669458,41,0,0,157,1.784682691,4.93,6.98,6.61,
4092,0,0,2,3,3,0,0,0,0,3,6,3,72,787377,41,0,0,126,1.539300952,5.78,6.39,5.12,
4093,0,0,0,5,0,0,0,0,0,4,6,4,85,326779,41,0,5115,157,0.548553395,3.89,7.32,9.33,
4094,4,0,0,5,2,1,1,15,2,1,6,5,145,589831,41,0,0,126,0.834125525,5.7,10.54,7.94,
4095,0,0,1,4,3,0,0,0,0,2,5,1,167,74412,41,0,5470,126,1.6523871,3.82,9.69,7.07,
4096,1,3,2,3,1,0,0,None,1,4,4,6,88,552009,28,0,0,126,1.544434137,5.27,11.34,7.13,
4097,2,1,0,3,2,0,1,0,2,0,8,0,145,896406,31,0,0,188,0.596510079,4.37,10.55,9.25,
4098,0,2,2,6,4,0,1,0,2,2,5,4,60,568691,22,0,0,94,1.5727619,4.79,11.1,7.26,
4099,4,0,1,1,3,0,1,0,3,3,6,5,145,1099513,41,0,0,126,2.119087386,6,10.76,5.99,
4100,2,3,0,4,2,0,1,0,3,4,8,5,123,425686,28,0,6211,126,2.915367221,4.58,11.88,9.28,
4101,5,3,0,1,2,0,1,0,1,3,2,2,160,608589,28,0,0,176,1.849322013,4.28,10.76,9.21,
